timestamp,session_id,level_number,value
1770301009.325,270,4,"(558.0, 63.0)"
1770301009.335,270,4,"(558.0, 63.0)"
1770301009.347,270,4,"(558.0, 63.0)"
1770301009.357,270,4,"(558.0, 63.0)"
1770301009.368,270,4,"(558.0, 63.0)"
1770301009.382,270,4,"(558.0, 63.0)"
1770301009.392,270,4,"(558.0, 63.0)"
1770301009.402,270,4,"(558.0, 63.0)"
1770301009.414,270,4,"(558.0, 63.0)"
1770301009.424,270,4,"(558.0, 63.0)"
1770301009.435,270,4,"(558.0, 63.0)"
1770301009.447,270,4,"(558.0, 47.0)"
1770301009.457,270,4,"(558.0, 47.0)"
1770301009.468,270,4,"(558.0, 31.0)"
1770301009.48,270,4,"(558.0, 31.0)"
1770301009.49,270,4,"(558.0, 31.0)"
1770301009.501,270,4,"(558.0, 47.0)"
1770301009.514,270,4,"(558.0, 47.0)"
1770301009.526,270,4,"(558.0, 63.0)"
1770301009.536,270,4,"(558.0, 63.0)"
1770301009.547,270,4,"(558.0, 63.0)"
1770301009.557,270,4,"(558.0, 47.0)"
1770301009.568,270,4,"(558.0, 47.0)"
1770301009.578,270,4,"(558.0, 47.0)"
1770301009.588,270,4,"(558.0, 47.0)"
1770301009.598,270,4,"(558.0, 47.0)"
1770301009.609,270,4,"(558.0, 63.0)"
1770301009.619,270,4,"(558.0, 63.0)"
1770301009.631,270,4,"(558.0, 63.0)"
1770301009.642,270,4,"(558.0, 63.0)"
1770301009.653,270,4,"(558.0, 63.0)"
1770301009.664,270,4,"(558.0, 63.0)"
1770301009.674,270,4,"(558.0, 63.0)"
1770301009.685,270,4,"(558.0, 63.0)"
1770301009.697,270,4,"(558.0, 63.0)"
1770301009.707,270,4,"(558.0, 63.0)"
1770301009.718,270,4,"(558.0, 63.0)"
1770301009.728,270,4,"(558.0, 63.0)"
1770301009.738,270,4,"(558.0, 63.0)"
1770301009.75,270,4,"(558.0, 63.0)"
1770301009.761,270,4,"(558.0, 63.0)"
1770301009.771,270,4,"(558.0, 63.0)"
1770301009.783,270,4,"(558.0, 63.0)"
1770301009.793,270,4,"(558.0, 63.0)"
1770301009.804,270,4,"(558.0, 63.0)"
1770301009.814,270,4,"(558.0, 63.0)"
1770301009.826,270,4,"(558.0, 63.0)"
1770301009.837,270,4,"(558.0, 63.0)"
1770301009.848,270,4,"(558.0, 63.0)"
1770301009.859,270,4,"(558.0, 63.0)"
1770301009.87,270,4,"(558.0, 63.0)"
1770301009.88,270,4,"(558.0, 63.0)"
1770301009.89,270,4,"(558.0, 63.0)"
1770301009.902,270,4,"(558.0, 63.0)"
1770301009.912,270,4,"(558.0, 63.0)"
1770301009.923,270,4,"(558.0, 63.0)"
1770301009.937,270,4,"(558.0, 63.0)"
1770301009.947,270,4,"(558.0, 63.0)"
1770301009.959,270,4,"(558.0, 63.0)"
1770301009.973,270,4,"(558.0, 63.0)"
1770301009.983,270,4,"(558.0, 63.0)"
1770301009.995,270,4,"(558.0, 63.0)"
1770301010.005,270,4,"(558.0, 63.0)"
1770301010.015,270,4,"(558.0, 63.0)"
1770301010.025,270,4,"(558.0, 63.0)"
1770301010.036,270,4,"(558.0, 63.0)"
1770301010.046,270,4,"(558.0, 63.0)"
1770301010.056,270,4,"(558.0, 63.0)"
1770301010.067,270,4,"(558.0, 63.0)"
1770301010.077,270,4,"(558.0, 63.0)"
1770301010.088,270,4,"(558.0, 63.0)"
1770301010.098,270,4,"(558.0, 63.0)"
1770301010.109,270,4,"(558.0, 63.0)"
1770301010.12,270,4,"(558.0, 63.0)"
1770301010.131,270,4,"(558.0, 63.0)"
1770301010.144,270,4,"(558.0, 63.0)"
1770301010.157,270,4,"(558.0, 63.0)"
1770301010.167,270,4,"(558.0, 63.0)"
1770301010.178,270,4,"(558.0, 63.0)"
1770301010.193,270,4,"(558.0, 63.0)"
1770301010.203,270,4,"(558.0, 63.0)"
1770301010.214,270,4,"(558.0, 63.0)"
1770301010.225,270,4,"(558.0, 63.0)"
1770301010.235,270,4,"(558.0, 63.0)"
1770301010.245,270,4,"(558.0, 63.0)"
1770301010.256,270,4,"(558.0, 63.0)"
1770301010.267,270,4,"(558.0, 63.0)"
1770301010.277,270,4,"(558.0, 63.0)"
1770301010.288,270,4,"(558.0, 63.0)"
1770301010.299,270,4,"(558.0, 63.0)"
1770301010.309,270,4,"(558.0, 47.0)"
1770301010.319,270,4,"(558.0, 47.0)"
1770301010.33,270,4,"(558.0, 31.0)"
1770301010.34,270,4,"(558.0, 31.0)"
1770301010.351,270,4,"(558.0, 31.0)"
1770301010.361,270,4,"(558.0, 31.0)"
1770301010.371,270,4,"(558.0, 31.0)"
1770301010.382,270,4,"(558.0, 47.0)"
1770301010.392,270,4,"(558.0, 47.0)"
1770301010.404,270,4,"(558.0, 63.0)"
1770301010.415,270,4,"(558.0, 63.0)"
1770301010.425,270,4,"(558.0, 63.0)"
1770301010.436,270,4,"(558.0, 63.0)"
1770301010.446,270,4,"(558.0, 63.0)"
1770301010.457,270,4,"(558.0, 63.0)"
1770301010.468,270,4,"(558.0, 63.0)"
1770301010.479,270,4,"(558.0, 47.0)"
1770301010.49,270,4,"(558.0, 47.0)"
1770301010.5,270,4,"(558.0, 47.0)"
1770301010.511,270,4,"(558.0, 47.0)"
1770301010.521,270,4,"(558.0, 63.0)"
1770301010.531,270,4,"(558.0, 63.0)"
1770301010.542,270,4,"(558.0, 63.0)"
1770301010.553,270,4,"(558.0, 63.0)"
1770301010.564,270,4,"(558.0, 63.0)"
1770301010.574,270,4,"(558.0, 63.0)"
1770301010.586,270,4,"(558.0, 63.0)"
1770301010.596,270,4,"(558.0, 63.0)"
1770301010.607,270,4,"(558.0, 63.0)"
1770301010.617,270,4,"(558.0, 63.0)"
1770301010.628,270,4,"(558.0, 63.0)"
1770301010.638,270,4,"(558.0, 63.0)"
1770301010.648,270,4,"(558.0, 47.0)"
1770301010.659,270,4,"(558.0, 47.0)"
1770301010.67,270,4,"(558.0, 31.0)"
1770301010.682,270,4,"(558.0, 31.0)"
1770301010.693,270,4,"(558.0, 31.0)"
1770301010.703,270,4,"(558.0, 31.0)"
1770301010.714,270,4,"(558.0, 31.0)"
1770301010.725,270,4,"(558.0, 31.0)"
1770301010.735,270,4,"(558.0, 31.0)"
1770301010.745,270,4,"(558.0, 31.0)"
1770301010.756,270,4,"(558.0, 31.0)"
1770301010.766,270,4,"(558.0, 31.0)"
1770301010.777,270,4,"(558.0, 31.0)"
1770301010.788,270,4,"(558.0, 31.0)"
1770301010.799,270,4,"(558.0, 31.0)"
1770301010.81,270,4,"(558.0, 31.0)"
1770301010.821,270,4,"(558.0, 31.0)"
1770301010.831,270,4,"(558.0, 31.0)"
1770301010.842,270,4,"(558.0, 31.0)"
1770301010.852,270,4,"(558.0, 31.0)"
1770301010.863,270,4,"(558.0, 47.0)"
1770301010.873,270,4,"(558.0, 47.0)"
1770301010.884,270,4,"(558.0, 63.0)"
1770301010.894,270,4,"(558.0, 63.0)"
1770301010.906,270,4,"(558.0, 63.0)"
1770301010.916,270,4,"(558.0, 63.0)"
1770301010.927,270,4,"(558.0, 63.0)"
1770301010.938,270,4,"(558.0, 63.0)"
1770301010.949,270,4,"(558.0, 63.0)"
1770301010.959,270,4,"(558.0, 63.0)"
1770301010.97,270,4,"(558.0, 63.0)"
1770301010.98,270,4,"(558.0, 63.0)"
1770301010.991,270,4,"(558.0, 47.0)"
1770301011.001,270,4,"(558.0, 47.0)"
1770301011.012,270,4,"(558.0, 31.0)"
1770301011.022,270,4,"(558.0, 31.0)"
1770301011.033,270,4,"(558.0, 31.0)"
1770301011.044,270,4,"(558.0, 31.0)"
1770301011.054,270,4,"(558.0, 31.0)"
1770301011.066,270,4,"(558.0, 31.0)"
1770301011.076,270,4,"(558.0, 31.0)"
1770301011.087,270,4,"(558.0, 31.0)"
1770301011.098,270,4,"(558.0, 31.0)"
1770301011.108,270,4,"(558.0, 31.0)"
1770301011.119,270,4,"(558.0, 31.0)"
1770301011.129,270,4,"(558.0, 31.0)"
1770301011.14,270,4,"(558.0, 31.0)"
1770301011.15,270,4,"(558.0, 31.0)"
1770301011.161,270,4,"(558.0, 31.0)"
1770301011.172,270,4,"(558.0, 31.0)"
1770301011.183,270,4,"(558.0, 31.0)"
1770301011.193,270,4,"(558.0, 31.0)"
1770301011.204,270,4,"(558.0, 31.0)"
1770301011.215,270,4,"(558.0, 31.0)"
1770301011.225,270,4,"(558.0, 31.0)"
1770301011.236,270,4,"(558.0, 31.0)"
1770301011.246,270,4,"(558.0, 31.0)"
1770301011.256,270,4,"(558.0, 31.0)"
1770301011.267,270,4,"(558.0, 31.0)"
1770301011.277,270,4,"(558.0, 31.0)"
1770301011.288,270,4,"(558.0, 31.0)"
1770301011.299,270,4,"(558.0, 31.0)"
1770301011.31,270,4,"(558.0, 31.0)"
1770301011.321,270,4,"(558.0, 31.0)"
1770301011.331,270,4,"(558.0, 31.0)"
1770301011.341,270,4,"(558.0, 31.0)"
1770301011.352,270,4,"(558.0, 31.0)"
1770301011.363,270,4,"(558.0, 31.0)"
1770301011.374,270,4,"(558.0, 31.0)"
1770301011.385,270,4,"(558.0, 47.0)"
1770301011.396,270,4,"(558.0, 47.0)"
1770301011.407,270,4,"(558.0, 63.0)"
1770301011.417,270,4,"(558.0, 63.0)"
1770301011.428,270,4,"(558.0, 63.0)"
1770301011.44,270,4,"(558.0, 63.0)"
1770301011.45,270,4,"(558.0, 63.0)"
1770301011.462,270,4,"(558.0, 63.0)"
1770301011.473,270,4,"(558.0, 63.0)"
